Entity,Code,Year,"Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages"
Spain,ESP,1994,19.634817
Spain,ESP,1995,21.66935
Spain,ESP,1996,21.42681
Spain,ESP,1997,14.043935
Spain,ESP,1998,11.272945
Spain,ESP,1999,11.490382
Spain,ESP,2000,10.666094
Spain,ESP,2001,10.67764
Spain,ESP,2002,10.480414
Spain,ESP,2003,10.919019
Spain,ESP,2004,10.413473
Spain,ESP,2005,10.304465
Spain,ESP,2006,9.558982
Spain,ESP,2007,9.791219
Spain,ESP,2008,9.320024
Spain,ESP,2009,8.177726
Spain,ESP,2010,7.3646026
Spain,ESP,2011,7.2152143
Spain,ESP,2012,6.8756375
Spain,ESP,2013,6.385258
Spain,ESP,2014,6.4928365
Spain,ESP,2021,4.640151
Spain,ESP,2020,4.890246
Spain,ESP,2019,5.071931
Spain,ESP,2018,5.478464
Spain,ESP,2017,5.870547
Spain,ESP,2016,6.24071
Spain,ESP,2015,6.927658
Sri Lanka,LKA,1955,181.82945
Sri Lanka,LKA,1956,130.49501
Sri Lanka,LKA,1957,140.39342
Sri Lanka,LKA,1958,142.94373
Sri Lanka,LKA,1959,125.00574
Sri Lanka,LKA,1960,113.1105
Sri Lanka,LKA,1961,104.402794
Sri Lanka,LKA,1962,113.484116
Sri Lanka,LKA,1963,113.57757
Sri Lanka,LKA,1964,130.15816
Sri Lanka,LKA,1965,116.116455
Sri Lanka,LKA,1966,122.38868
Sri Lanka,LKA,1967,93.61482
Sri Lanka,LKA,1968,108.800354
Sri Lanka,LKA,1977,105.391525
Sri Lanka,LKA,1980,67.25795
Sri Lanka,LKA,1981,54.852806
Sri Lanka,LKA,1982,56.9192
Sri Lanka,LKA,1983,60.655212
Sri Lanka,LKA,1984,55.01076
Sri Lanka,LKA,1985,48.617794
Sri Lanka,LKA,1986,45.83249
Sri Lanka,LKA,1996,23.076385
Sri Lanka,LKA,1997,31.63607
Sri Lanka,LKA,1998,29.856932
Sri Lanka,LKA,1999,25.12271
Sri Lanka,LKA,2000,26.743921
Sri Lanka,LKA,2001,24.518702
Sri Lanka,LKA,2002,24.311182
Sri Lanka,LKA,2003,24.683697
Sri Lanka,LKA,2004,22.958239
Sri Lanka,LKA,2005,20.491648
Sri Lanka,LKA,2006,19.609653
Sri Lanka,LKA,2007,18.777428
Sri Lanka,LKA,2009,23.44496
Sri Lanka,LKA,2010,22.246847
Sri Lanka,LKA,2011,21.538183
Sri Lanka,LKA,2012,20.175238
Sri Lanka,LKA,2013,20.595594
Sri Lanka,LKA,2014,22.75865
Suriname,SUR,1963,54.683407
Suriname,SUR,1964,57.08889
Suriname,SUR,1965,50.823593
Suriname,SUR,1966,46.124
Suriname,SUR,1971,25.32503
Suriname,SUR,1975,21.751707
Suriname,SUR,1976,30.584263
Suriname,SUR,1977,29.344084
Suriname,SUR,1978,37.854755
Suriname,SUR,1979,48.953903
Suriname,SUR,1980,52.0351
Suriname,SUR,1981,49.58648
Suriname,SUR,1982,56.060036
Suriname,SUR,1984,41.05268
Suriname,SUR,1985,43.833935
Suriname,SUR,1986,39.296257
Suriname,SUR,1987,34.16837
Suriname,SUR,1988,35.435703
Suriname,SUR,1989,36.092083
Suriname,SUR,1990,59.826744
Suriname,SUR,1991,50.27531
Suriname,SUR,1992,35.864132
Suriname,SUR,1995,38.56938
Suriname,SUR,1996,56.69853
Suriname,SUR,1997,38.89583
Suriname,SUR,1998,49.261524
Suriname,SUR,1999,55.247437
Suriname,SUR,2000,61.729473
Suriname,SUR,2001,60.36194
Suriname,SUR,2002,63.720097
Suriname,SUR,2003,63.45345
Suriname,SUR,2004,59.32159
Suriname,SUR,2005,58.396286
Suriname,SUR,2006,44.389
Suriname,SUR,2007,50.428013
Suriname,SUR,2008,50.288193
Suriname,SUR,2009,45.115517
Suriname,SUR,2010,45.8051
Suriname,SUR,2011,43.693367
Suriname,SUR,2012,44.23512
Suriname,SUR,2013,41.757275
Suriname,SUR,2014,48.65319
Sweden,SWE,1951,29.392782
Sweden,SWE,1952,23.470514
Sweden,SWE,1953,24.022598
Sweden,SWE,1954,18.554783
Sweden,SWE,1955,15.989742
Sweden,SWE,1956,15.101263
Sweden,SWE,1957,13.72894
Sweden,SWE,1958,12.8514805
Sweden,SWE,1959,12.235968
Sweden,SWE,1960,12.961776
Sweden,SWE,1961,11.353963
Sweden,SWE,1962,11.330028
Sweden,SWE,1963,11.3678255
Sweden,SWE,1964,10.466746
Sweden,SWE,1965,10.076324
Sweden,SWE,1966,9.330041
Sweden,SWE,1967,9.088366
Sweden,SWE,1968,9.339642
Sweden,SWE,1969,7.9188395
Sweden,SWE,1970,7.344489
Sweden,SWE,1971,6.51601
Sweden,SWE,1972,5.7752495
Sweden,SWE,1973,5.9577312
Sweden,SWE,1974,6.1604085
Sweden,SWE,1975,6.4351034
Sweden,SWE,1976,5.912888
Sweden,SWE,1977,5.479665
Sweden,SWE,1978,5.098673
Sweden,SWE,1979,5.10394
Sweden,SWE,1980,4.788551
Sweden,SWE,1981,4.9314485
Sweden,SWE,1982,4.5597444
Sweden,SWE,1983,4.841366
Sweden,SWE,1984,4.2484555
Sweden,SWE,1985,4.8664074
Sweden,SWE,1986,4.903634
Sweden,SWE,1987,3.7437007
Sweden,SWE,1988,4.8436303
Sweden,SWE,1989,4.5198545
Sweden,SWE,1990,4.7815633
Sweden,SWE,1991,5.0001354
Sweden,SWE,1992,5.3265705
Sweden,SWE,1993,5.6071076
Sweden,SWE,1994,4.7592053
Sweden,SWE,1995,5.4637375
Sweden,SWE,1996,5.1691566
Sweden,SWE,1997,4.8319793
Sweden,SWE,1998,5.1081696
Sweden,SWE,1999,5.693134
Sweden,SWE,2000,5.3636036
Sweden,SWE,2001,5.4664893
Sweden,SWE,2002,6.0566716
Sweden,SWE,2003,5.7468605
Sweden,SWE,2004,5.44635
Sweden,SWE,2005,6.48089
Sweden,SWE,2006,6.160631
Sweden,SWE,2007,7.2565517
Sweden,SWE,2008,7.370529
Sweden,SWE,2009,8.005312
Sweden,SWE,2010,8.030467
Sweden,SWE,2011,7.8630066
Sweden,SWE,2012,8.736441
Sweden,SWE,2013,8.682483
Sweden,SWE,2014,7.8947644
Sweden,SWE,2018,7.841964
Sweden,SWE,2017,7.6162157
Sweden,SWE,2016,7.2970614
Sweden,SWE,2015,8.815171
Switzerland,CHE,1951,51.539356
Switzerland,CHE,1952,40.898445
Switzerland,CHE,1953,36.60568
Switzerland,CHE,1954,35.37525
Switzerland,CHE,1955,34.706566
Switzerland,CHE,1956,31.660223
Switzerland,CHE,1957,28.787266
Switzerland,CHE,1958,25.937979
Switzerland,CHE,1959,25.500254
Switzerland,CHE,1960,21.910975
Switzerland,CHE,1961,20.901272
Switzerland,CHE,1962,20.677935
Switzerland,CHE,1963,18.741879
Switzerland,CHE,1964,17.514082
Switzerland,CHE,1965,16.603191
Switzerland,CHE,1966,16.11128
Switzerland,CHE,1967,14.732086
Switzerland,CHE,1968,15.393301
Switzerland,CHE,1969,11.984552
Switzerland,CHE,1970,11.369344
Switzerland,CHE,1971,10.633609
Switzerland,CHE,1972,10.954668
Switzerland,CHE,1973,9.699624
Switzerland,CHE,1974,9.855406
Switzerland,CHE,1975,8.635958
Switzerland,CHE,1976,8.056857
Switzerland,CHE,1977,7.642937
Switzerland,CHE,1978,6.829746
Switzerland,CHE,1979,5.304418
Switzerland,CHE,1980,5.809478
Switzerland,CHE,1981,6.0789237
Switzerland,CHE,1982,5.275579
Switzerland,CHE,1983,5.169207
Switzerland,CHE,1984,4.6540008
Switzerland,CHE,1985,4.9617066
Switzerland,CHE,1986,6.1476016
Switzerland,CHE,1987,6.160129
Switzerland,CHE,1988,7.0602574
Switzerland,CHE,1989,8.812985
Switzerland,CHE,1990,9.99972
Switzerland,CHE,1991,11.18319
Switzerland,CHE,1992,13.199558
Switzerland,CHE,1993,12.981495
Switzerland,CHE,1994,13.308731
Switzerland,CHE,1995,12.2967
Switzerland,CHE,1996,9.470139
Switzerland,CHE,1997,8.354089
Switzerland,CHE,1998,6.626093
Switzerland,CHE,1999,6.3601694
Switzerland,CHE,2000,6.3537316
Switzerland,CHE,2001,5.8747973
Switzerland,CHE,2002,5.3457375
Switzerland,CHE,2003,5.31918
Switzerland,CHE,2004,4.741727
Switzerland,CHE,2005,4.3513713
Switzerland,CHE,2006,4.701624
Switzerland,CHE,2007,4.527001
Switzerland,CHE,2008,4.6085773
Switzerland,CHE,2009,4.4724603
Switzerland,CHE,2010,4.507504
Switzerland,CHE,2011,4.816051
Switzerland,CHE,2012,4.3728604
Switzerland,CHE,2013,4.4057746
Switzerland,CHE,2014,4.210215
Switzerland,CHE,2020,3.8984554
Switzerland,CHE,2019,3.7089415
Switzerland,CHE,2018,3.8500202
Switzerland,CHE,2017,3.9421701
Switzerland,CHE,2016,3.9143794
Switzerland,CHE,2015,4.4942427
Syria,SYR,1998,11.142779
Syria,SYR,1999,11.390587
Syria,SYR,2000,10.429408
Syria,SYR,2001,8.499454
Syria,SYR,2002,8.255424
Syria,SYR,2003,8.257062
Syria,SYR,2004,10.074838
Syria,SYR,2005,9.351413
Syria,SYR,2006,7.207099
Syria,SYR,2007,7.849638
Syria,SYR,2008,9.341238
Syria,SYR,2009,8.117873
Syria,SYR,2010,11.312031
Tajikistan,TJK,1981,93.35604
Tajikistan,TJK,1982,86.21179
Tajikistan,TJK,1985,64.026535
Tajikistan,TJK,1986,51.23746
Tajikistan,TJK,1987,53.532223
Tajikistan,TJK,1988,55.358536
Tajikistan,TJK,1989,51.7886
Tajikistan,TJK,1990,48.02648
Tajikistan,TJK,1991,55.022247
Tajikistan,TJK,1992,62.14068
Tajikistan,TJK,1993,86.90101
Tajikistan,TJK,1994,70.141106
Tajikistan,TJK,1995,59.73621
Tajikistan,TJK,1996,56.720867
Tajikistan,TJK,1997,54.77682
Tajikistan,TJK,1998,42.895836
Tajikistan,TJK,1999,38.06121
Tajikistan,TJK,2000,34.470554
Tajikistan,TJK,2001,35.48696
Tajikistan,TJK,2002,30.828
Tajikistan,TJK,2003,29.055763
Tajikistan,TJK,2004,24.322569
Tajikistan,TJK,2005,27.897705
Tajikistan,TJK,2017,7.788954
Tajikistan,TJK,2016,11.576292
Thailand,THA,1969,85.919395
Thailand,THA,1970,64.739784
Thailand,THA,1971,69.254196
Thailand,THA,1972,73.43442
Thailand,THA,1973,69.57039
Thailand,THA,1974,73.695854
Thailand,THA,1975,79.51329
Thailand,THA,1976,58.10074
Thailand,THA,1977,65.72272
Thailand,THA,1978,67.094574
Thailand,THA,1979,60.53791
Thailand,THA,1980,61.28508
Thailand,THA,1981,50.573647
Thailand,THA,1982,49.47688
Thailand,THA,1983,48.026176
Thailand,THA,1984,40.808086
Thailand,THA,1985,37.898994
Thailand,THA,1986,35.387592
Thailand,THA,1987,40.282658
Thailand,THA,1990,28.948763
Thailand,THA,1991,27.754854
Thailand,THA,1992,27.263086
Thailand,THA,1994,35.59066
Thailand,THA,1995,36.2149
Thailand,THA,1996,35.234623
Thailand,THA,1997,31.499346
Thailand,THA,1998,32.45187
Thailand,THA,1999,44.315727
Thailand,THA,2000,54.487118
Thailand,THA,2002,73.72551
Thailand,THA,2003,81.15722
Thailand,THA,2004,71.096085
Thailand,THA,2005,63.682735
Thailand,THA,2006,58.853424
Thailand,THA,2007,61.71908
Thailand,THA,2008,62.10948
Thailand,THA,2009,60.49116
Thailand,THA,2010,63.633015
Thailand,THA,2011,61.5854
Thailand,THA,2012,62.622856
Thailand,THA,2013,58.971645
Thailand,THA,2014,55.750465
Thailand,THA,2019,40.51812
Thailand,THA,2018,45.035152
Thailand,THA,2017,46.025204
Thailand,THA,2016,47.71126
Thailand,THA,2015,56.140812
Trinidad and Tobago,TTO,1951,222.0487
Trinidad and Tobago,TTO,1952,206.01483
Trinidad and Tobago,TTO,1953,158.53146
Trinidad and Tobago,TTO,1954,148.5368
Trinidad and Tobago,TTO,1955,134.8248
Trinidad and Tobago,TTO,1956,113.55338
Trinidad and Tobago,TTO,1957,103.78611
Trinidad and Tobago,TTO,1958,157.33789
Trinidad and Tobago,TTO,1960,86.940956
Trinidad and Tobago,TTO,1961,87.18539
Trinidad and Tobago,TTO,1962,58.20588
Trinidad and Tobago,TTO,1963,65.28773
Trinidad and Tobago,TTO,1966,52.018032
Trinidad and Tobago,TTO,1967,54.652786
Trinidad and Tobago,TTO,1968,53.302376
Trinidad and Tobago,TTO,1970,58.192604
Trinidad and Tobago,TTO,1971,51.778214
Trinidad and Tobago,TTO,1972,52.128815
Trinidad and Tobago,TTO,1973,54.348904
Trinidad and Tobago,TTO,1974,49.729614
Trinidad and Tobago,TTO,1975,45.736084
Trinidad and Tobago,TTO,1976,46.366196
Trinidad and Tobago,TTO,1977,36.611343
Trinidad and Tobago,TTO,1978,35.899284
Trinidad and Tobago,TTO,1979,34.949413
Trinidad and Tobago,TTO,1980,39.347702
Trinidad and Tobago,TTO,1981,34.89879
Trinidad and Tobago,TTO,1982,24.065533
Trinidad and Tobago,TTO,1983,25.311623
Trinidad and Tobago,TTO,1984,20.429642
Trinidad and Tobago,TTO,1985,17.1097
Trinidad and Tobago,TTO,1986,19.394344
Trinidad and Tobago,TTO,1987,21.269
Trinidad and Tobago,TTO,1988,22.650314
Trinidad and Tobago,TTO,1989,19.117144
Trinidad and Tobago,TTO,1990,21.447344
Trinidad and Tobago,TTO,1991,20.514296
Trinidad and Tobago,TTO,1992,21.048231
Trinidad and Tobago,TTO,1993,20.61206
Trinidad and Tobago,TTO,1994,15.440975
Trinidad and Tobago,TTO,1995,20.932768
Trinidad and Tobago,TTO,1996,22.461779
Trinidad and Tobago,TTO,1997,15.659326
Trinidad and Tobago,TTO,1998,17.308413
Trinidad and Tobago,TTO,1999,61.65337
Trinidad and Tobago,TTO,2000,59.96666
Trinidad and Tobago,TTO,2001,58.577106
Trinidad and Tobago,TTO,2002,55.092632
Trinidad and Tobago,TTO,2003,47.987907
Trinidad and Tobago,TTO,2004,37.663986
Trinidad and Tobago,TTO,2005,38.969692
Trinidad and Tobago,TTO,2006,38.162727
Trinidad and Tobago,TTO,2007,31.968239
Trinidad and Tobago,TTO,2008,34.363506
Trinidad and Tobago,TTO,2009,32.55251
Trinidad and Tobago,TTO,2010,30.504095
Trinidad and Tobago,TTO,2011,28.820644
Trinidad and Tobago,TTO,2012,24.852173
Turkey,TUR,2009,7.580829
Turkey,TUR,2010,7.85798
Turkey,TUR,2011,7.7418537
Turkey,TUR,2012,8.357084
Turkey,TUR,2013,9.05079
Turkey,TUR,2014,9.364366
Turkey,TUR,2019,13.478909
Turkey,TUR,2018,12.62037
Turkey,TUR,2017,12.477838
Turkey,TUR,2016,10.936833
Turkey,TUR,2015,10.850136
Turkmenistan,TKM,1981,58.344658
Turkmenistan,TKM,1982,51.29179
Turkmenistan,TKM,1985,60.86138
Turkmenistan,TKM,1986,62.244267
Turkmenistan,TKM,1987,59.94921
Turkmenistan,TKM,1988,65.25795
Turkmenistan,TKM,1989,58.783916
Turkmenistan,TKM,1990,52.796467
Turkmenistan,TKM,1991,52.232265
Turkmenistan,TKM,1992,47.87408
Turkmenistan,TKM,1993,59.511444
Turkmenistan,TKM,1994,59.952312
Turkmenistan,TKM,1995,61.24237
Turkmenistan,TKM,1996,60.671684
Turkmenistan,TKM,1997,57.499454
Turkmenistan,TKM,1998,49.464607
Turkmenistan,TKM,1999,43.113636
Turkmenistan,TKM,2000,45.267403
Turkmenistan,TKM,2001,40.070686
Turkmenistan,TKM,2002,30.847584
Turkmenistan,TKM,2003,28.69089
Turkmenistan,TKM,2004,26.575846
Turkmenistan,TKM,2005,25.633194
Turkmenistan,TKM,2006,22.356926
Turkmenistan,TKM,2007,22.41265
Turkmenistan,TKM,2009,23.797024
Turkmenistan,TKM,2010,25.217018
Turkmenistan,TKM,2011,20.706133
Turkmenistan,TKM,2012,15.439794
Turkmenistan,TKM,2013,14.70644
Turkmenistan,TKM,2014,16.248253
Turkmenistan,TKM,2015,13.92108
Ukraine,UKR,1981,15.725883
Ukraine,UKR,1982,15.356698
Ukraine,UKR,1985,14.691174
Ukraine,UKR,1986,12.297438
Ukraine,UKR,1987,12.29914
Ukraine,UKR,1988,12.360304
Ukraine,UKR,1989,11.6023035
Ukraine,UKR,1990,11.418291
Ukraine,UKR,1991,12.427115
Ukraine,UKR,1992,13.110377
Ukraine,UKR,1993,14.7520485
Ukraine,UKR,1994,16.012354
Ukraine,UKR,1995,19.67973
Ukraine,UKR,1996,20.753311
Ukraine,UKR,1997,20.754663
Ukraine,UKR,1998,18.903622
Ukraine,UKR,1999,22.711113
Ukraine,UKR,2000,24.43897
Ukraine,UKR,2001,24.603788
Ukraine,UKR,2002,23.057846
Ukraine,UKR,2003,23.887383
Ukraine,UKR,2004,24.539282
Ukraine,UKR,2005,34.56032
Ukraine,UKR,2006,32.80862
Ukraine,UKR,2007,33.871445
Ukraine,UKR,2008,34.770264
Ukraine,UKR,2009,30.457127
Ukraine,UKR,2010,29.369509
Ukraine,UKR,2011,28.206593
Ukraine,UKR,2012,27.678444
Ukraine,UKR,2014,22.791874
Ukraine,UKR,2019,16.571035
Ukraine,UKR,2018,18.440708
Ukraine,UKR,2017,17.965418
Ukraine,UKR,2015,20.48692
United Arab Emirates,ARE,2020,30.684566
United Arab Emirates,ARE,2019,20.375624
United Arab Emirates,ARE,2018,24.71402
United Kingdom,GBR,1950,54.110733
United Kingdom,GBR,1951,46.47251
United Kingdom,GBR,1952,36.244762
United Kingdom,GBR,1953,32.287697
United Kingdom,GBR,1954,27.458567
United Kingdom,GBR,1955,24.827389
United Kingdom,GBR,1956,20.88877
United Kingdom,GBR,1957,19.94208
United Kingdom,GBR,1958,17.88432
United Kingdom,GBR,1959,16.368753
United Kingdom,GBR,1960,15.368969
United Kingdom,GBR,1961,15.278297
United Kingdom,GBR,1962,14.332386
United Kingdom,GBR,1963,13.925972
United Kingdom,GBR,1964,12.68239
United Kingdom,GBR,1965,12.07089
United Kingdom,GBR,1966,12.251422
United Kingdom,GBR,1967,11.387535
United Kingdom,GBR,1968,8.126604
United Kingdom,GBR,1969,7.8656163
United Kingdom,GBR,1970,7.227369
United Kingdom,GBR,1971,6.6276045
United Kingdom,GBR,1972,6.5150313
United Kingdom,GBR,1973,6.4740424
United Kingdom,GBR,1974,6.2229733
United Kingdom,GBR,1975,5.9531035
United Kingdom,GBR,1976,5.3836594
United Kingdom,GBR,1977,4.837125
United Kingdom,GBR,1978,4.9002295
United Kingdom,GBR,1979,4.3544126
United Kingdom,GBR,1980,4.2312956
United Kingdom,GBR,1981,3.8813152
United Kingdom,GBR,1982,3.850659
United Kingdom,GBR,1983,3.7100103
United Kingdom,GBR,1984,3.7861192
United Kingdom,GBR,1985,3.9813623
United Kingdom,GBR,1986,3.9813623
United Kingdom,GBR,1987,3.9193993
United Kingdom,GBR,1988,3.8445737
United Kingdom,GBR,1989,4.0686264
United Kingdom,GBR,1990,3.8204303
United Kingdom,GBR,1991,4.6953826
United Kingdom,GBR,1992,4.8295994
United Kingdom,GBR,1993,5.1135297
United Kingdom,GBR,1994,5.029366
United Kingdom,GBR,1995,5.6588626
United Kingdom,GBR,1996,5.523217
United Kingdom,GBR,1997,5.061303
United Kingdom,GBR,1998,4.845819
United Kingdom,GBR,1999,4.9519634
United Kingdom,GBR,2000,4.9623427
United Kingdom,GBR,2001,5.347783
United Kingdom,GBR,2002,5.2600408
United Kingdom,GBR,2003,5.7144413
United Kingdom,GBR,2004,5.716464
United Kingdom,GBR,2005,6.346003
United Kingdom,GBR,2006,7.2366824
United Kingdom,GBR,2007,7.579549
United Kingdom,GBR,2008,6.4352517
United Kingdom,GBR,2009,5.8678565
United Kingdom,GBR,2010,5.116535
United Kingdom,GBR,2011,5.262357
United Kingdom,GBR,2012,4.807761
United Kingdom,GBR,2013,5.036062
United Kingdom,GBR,2014,4.838615
United Kingdom,GBR,2020,3.797776
United Kingdom,GBR,2019,4.3844266
United Kingdom,GBR,2018,4.8251095
United Kingdom,GBR,2017,4.687654
United Kingdom,GBR,2016,5.0666475
United Kingdom,GBR,2015,5.2236958
United States,USA,1950,39.166286
United States,USA,1951,35.690357
United States,USA,1952,32.037144
United States,USA,1953,26.467545
United States,USA,1954,22.985409
United States,USA,1955,20.56395
United States,USA,1956,19.330494
United States,USA,1957,18.49916
United States,USA,1958,17.75246
United States,USA,1959,16.849745
United States,USA,1960,16.15246
United States,USA,1961,14.99779
United States,USA,1962,14.893596
United States,USA,1963,14.736454
United States,USA,1964,13.962415
United States,USA,1965,13.362933
United States,USA,1966,12.873263
United States,USA,1967,12.060545
United States,USA,1968,9.340616
United States,USA,1969,8.749037
United States,USA,1970,8.514879
United States,USA,1971,8.020043
United States,USA,1972,7.772914
United States,USA,1973,7.7790136
United States,USA,1974,7.7444687
United States,USA,1975,7.619747
United States,USA,1976,7.758077
United States,USA,1977,7.6268477
United States,USA,1978,7.9044056
United States,USA,1979,6.460941
United States,USA,1980,6.9448395
United States,USA,1981,7.253297
United States,USA,1982,7.302133
United States,USA,1983,7.973645
United States,USA,1984,8.645902
United States,USA,1985,9.604092
United States,USA,1986,10.632141
United States,USA,1987,14.829231
United States,USA,1988,16.2816
United States,USA,1989,17.919489
United States,USA,1990,18.913454
United States,USA,1991,20.14992
United States,USA,1992,21.264227
United States,USA,1993,22.748354
United States,USA,1994,24.276478
United States,USA,1995,24.501095
United States,USA,1996,20.130455
United States,USA,1997,15.196991
United States,USA,1998,14.439594
United States,USA,1999,16.30419
United States,USA,2000,15.581993
United States,USA,2001,15.636908
United States,USA,2002,16.13891
United States,USA,2003,15.998493
United States,USA,2004,15.6575165
United States,USA,2005,15.654245
United States,USA,2006,15.432613
United States,USA,2007,15.152368
United States,USA,2008,15.198936
United States,USA,2009,15.140327
United States,USA,2010,14.314995
United States,USA,2011,14.175663
United States,USA,2012,13.808881
United States,USA,2013,13.955495
United States,USA,2014,13.717451
United States,USA,2020,11.8689995
United States,USA,2019,11.457641
United States,USA,2018,12.180918
United States,USA,2017,12.647046
United States,USA,2016,13.127327
United States,USA,2015,13.69538
Uruguay,URY,1955,72.527435
Uruguay,URY,1956,62.267464
Uruguay,URY,1957,67.72851
Uruguay,URY,1958,56.22091
Uruguay,URY,1959,66.21983
Uruguay,URY,1960,54.15161
Uruguay,URY,1963,44.997753
Uruguay,URY,1964,40.695778
Uruguay,URY,1965,45.516827
Uruguay,URY,1966,36.211098
Uruguay,URY,1967,41.780613
Uruguay,URY,1968,46.777794
Uruguay,URY,1969,42.083813
Uruguay,URY,1970,35.940998
Uruguay,URY,1971,34.044968
Uruguay,URY,1972,40.171448
Uruguay,URY,1973,36.334404
Uruguay,URY,1974,39.52359
Uruguay,URY,1975,37.335342
Uruguay,URY,1976,32.750362
Uruguay,URY,1977,35.460922
Uruguay,URY,1978,32.54257
Uruguay,URY,1980,25.699232
Uruguay,URY,1981,23.441774
Uruguay,URY,1982,19.460321
Uruguay,URY,1983,20.178642
Uruguay,URY,1984,22.94418
Uruguay,URY,1985,21.715584
Uruguay,URY,1986,20.30473
Uruguay,URY,1987,17.846375
Uruguay,URY,1988,16.077463
Uruguay,URY,1989,16.659925
Uruguay,URY,1990,14.822214
Uruguay,URY,1993,13.510904
Uruguay,URY,1994,12.384891
Uruguay,URY,1995,13.21437
Uruguay,URY,1996,14.300602
Uruguay,URY,1997,16.705288
Uruguay,URY,1998,17.04946
Uruguay,URY,1999,17.903225
Uruguay,URY,2000,17.00419
Uruguay,URY,2001,17.10408
Uruguay,URY,2002,16.178562
Uruguay,URY,2003,17.111422
Uruguay,URY,2004,16.71422
Uruguay,URY,2005,15.538743
Uruguay,URY,2006,13.230596
Uruguay,URY,2007,16.748575
Uruguay,URY,2008,15.698274
Uruguay,URY,2009,15.745427
Uruguay,URY,2010,16.757565
Uruguay,URY,2012,16.923979
Uruguay,URY,2013,14.90057
Uruguay,URY,2014,14.339612
Uruguay,URY,2020,14.690722
Uruguay,URY,2019,15.802402
Uruguay,URY,2018,17.038803
Uruguay,URY,2017,15.525864
Uruguay,URY,2016,12.761715
Uruguay,URY,2015,13.78461
Uzbekistan,UZB,1981,40.871025
Uzbekistan,UZB,1982,45.01399
Uzbekistan,UZB,1985,46.063698
Uzbekistan,UZB,1986,50.967773
Uzbekistan,UZB,1987,50.678783
Uzbekistan,UZB,1988,46.69538
Uzbekistan,UZB,1989,36.8708
Uzbekistan,UZB,1990,31.460846
Uzbekistan,UZB,1991,31.495378
Uzbekistan,UZB,1992,33.50092
Uzbekistan,UZB,1993,34.418495
Uzbekistan,UZB,1994,34.738445
Uzbekistan,UZB,1995,33.815372
Uzbekistan,UZB,1996,31.863012
Uzbekistan,UZB,1997,29.81786
Uzbekistan,UZB,1998,27.835173
Uzbekistan,UZB,1999,25.653875
Uzbekistan,UZB,2000,26.606138
Uzbekistan,UZB,2001,26.2771
Uzbekistan,UZB,2002,25.857712
Uzbekistan,UZB,2003,23.488037
Uzbekistan,UZB,2004,20.819773
Uzbekistan,UZB,2005,20.469872
Uzbekistan,UZB,2009,16.104473
Uzbekistan,UZB,2010,14.760358
Uzbekistan,UZB,2011,13.721906
Uzbekistan,UZB,2012,12.929944
Uzbekistan,UZB,2013,12.361045
Uzbekistan,UZB,2014,12.186332
Uzbekistan,UZB,2019,7.8880925
Uzbekistan,UZB,2018,8.724144
Uzbekistan,UZB,2017,10.208535
Uzbekistan,UZB,2016,10.882341
Uzbekistan,UZB,2015,12.188613
Venezuela,VEN,1955,151.85637
Venezuela,VEN,1956,140.66882
Venezuela,VEN,1957,136.08592
Venezuela,VEN,1958,127.58635
Venezuela,VEN,1959,109.377205
Venezuela,VEN,1960,101.15482
Venezuela,VEN,1961,97.655624
Venezuela,VEN,1962,91.16113
Venezuela,VEN,1963,90.00272
Venezuela,VEN,1964,92.48354
Venezuela,VEN,1965,91.2087
Venezuela,VEN,1966,84.92039
Venezuela,VEN,1967,80.31446
Venezuela,VEN,1968,84.066475
Venezuela,VEN,1969,86.706
Venezuela,VEN,1970,84.32233
Venezuela,VEN,1971,84.45069
Venezuela,VEN,1972,85.7824
Venezuela,VEN,1973,83.27627
Venezuela,VEN,1974,68.86716
Venezuela,VEN,1975,71.08181
Venezuela,VEN,1976,70.868034
Venezuela,VEN,1977,65.42903
Venezuela,VEN,1978,57.398006
Venezuela,VEN,1979,50.626198
Venezuela,VEN,1980,52.77173
Venezuela,VEN,1981,57.879517
Venezuela,VEN,1982,49.883415
Venezuela,VEN,1983,55.907425
Venezuela,VEN,1985,43.9287
Venezuela,VEN,1986,40.557125
Venezuela,VEN,1987,41.508743
Venezuela,VEN,1988,38.509003
Venezuela,VEN,1989,41.27231
Venezuela,VEN,1990,55.377224
Venezuela,VEN,1992,42.302208
Venezuela,VEN,1993,40.850475
Venezuela,VEN,1994,43.678333
Venezuela,VEN,1996,42.988174
Venezuela,VEN,1997,39.2857
Venezuela,VEN,1998,37.915485
Venezuela,VEN,1999,35.661953
Venezuela,VEN,2000,33.037624
Venezuela,VEN,2001,32.26811
Venezuela,VEN,2002,29.34127
Venezuela,VEN,2003,34.54992
Venezuela,VEN,2004,30.580803
Venezuela,VEN,2005,28.0672
Venezuela,VEN,2006,27.331938
Venezuela,VEN,2007,27.67813
Venezuela,VEN,2008,26.300144
Venezuela,VEN,2009,24.861559
Venezuela,VEN,2010,25.456963
Venezuela,VEN,2011,25.551218
Venezuela,VEN,2012,24.427929
Venezuela,VEN,2013,23.704365
Venezuela,VEN,2014,27.475836
Venezuela,VEN,2016,36.230183
Venezuela,VEN,2015,28.887978
